Ticker,Date,Return,Volatility,Sharpe Ratio,Volume
AAPL,2024-04-19 00:00:00,-0.0122126328,0.01466813261,-0.1221179799,67772100
AAPL,2024-04-22 00:00:00,0.00509095369,0.01466262931,-0.1229111246,48116400
AAPL,2024-04-23 00:00:00,0.006391639701,0.01468794999,-0.07268549051,49537800
AAPL,2024-04-24 00:00:00,0.01270236777,0.01493566548,-0.006618497432,48251800
AAPL,2024-04-25 00:00:00,0.005147195814,0.01413998221,-0.06379962828,50558300
AAPL,2024-04-26 00:00:00,-0.003472788414,0.01397306311,-0.03920474814,44838400
AAPL,2024-04-29 00:00:00,0.02480806795,0.01492920623,0.07471157925,68169400
AAPL,2024-04-30 00:00:00,-0.0182708246,0.0154551551,0.03570230433,65934800
AAPL,2024-05-01 00:00:00,-0.00604718852,0.01548855938,0.0006164002902,50383100
AAPL,2024-05-02 00:00:00,0.022031855,0.01619408778,0.08371944738,94214900
AAPL,2024-05-03 00:00:00,0.05981632232,0.02082189642,0.1979399758,163224100
AAPL,2024-05-06 00:00:00,-0.00910679185,0.0208955419,0.1913958139,78569700
AAPL,2024-05-07 00:00:00,0.003797147642,0.02088159549,0.1832741515,77305800
AAPL,2024-05-08 00:00:00,0.001864159514,0.02059149916,0.2174309167,45057100
AAPL,2024-05-09 00:00:00,0.01001420665,0.01853388616,0.1518511906,48983000
AAPL,2024-05-10 00:00:00,-0.006890114097,0.01860241953,0.1095854134,50759500
AAPL,2024-05-13 00:00:00,0.01764534866,0.01801924021,0.2227616456,72044800
AAPL,2024-05-14 00:00:00,0.006173424465,0.01717457375,0.3074910926,52393600
AAPL,2024-05-15 00:00:00,0.0122180812,0.01693861405,0.3718900564,70400000
AAPL,2024-05-16 00:00:00,0.0006324321572,0.01676020796,0.3947828767,52845200
AAPL,2024-05-17 00:00:00,0.0001579879481,0.01624922319,0.4452627715,41282900
AAPL,2024-05-20 00:00:00,0.006162169371,0.01624354789,0.4487156983,44361300
AAPL,2024-05-21 00:00:00,0.00685723582,0.01624252814,0.4501771325,42309400
AAPL,2024-05-22 00:00:00,-0.007538429394,0.01651724773,0.3814179569,34648500
AAPL,2024-05-23 00:00:00,-0.02105812735,0.01761633645,0.283243269,51005900
AAPL,2024-05-24 00:00:00,0.01658817879,0.01768013964,0.3389541715,36294600
AAPL,2024-05-28 00:00:00,0.00005262384252,0.0171522395,0.277222393,52280100
AAPL,2024-05-29 00:00:00,0.00157903512,0.01630302681,0.3525405392,53068000
AAPL,2024-05-30 00:00:00,0.005255179148,0.01606684394,0.3928958463,49947900
AAPL,2024-05-31 00:00:00,0.005018572737,0.01563537289,0.3493317475,75158300
AAPL,2024-06-03 00:00:00,0.009258751209,0.009110565081,0.3220495713,50080500
AAPL,2024-06-04 00:00:00,0.001649286898,0.008669151392,0.4004841258,47471400
AAPL,2024-06-05 00:00:00,0.007820858848,0.008723615913,0.4210459416,54156800
AAPL,2024-06-06 00:00:00,-0.0070965514,0.009045572939,0.3565288294,41181800
AAPL,2024-06-07 00:00:00,0.01239204304,0.009154475512,0.3652748151,53103900
AAPL,2024-06-10 00:00:00,-0.01914773851,0.0102235803,0.2671293273,97262100
AAPL,2024-06-11 00:00:00,0.07264911663,0.0184971446,0.2963271709,172373300
AAPL,2024-06-12 00:00:00,0.02857835904,0.01920614354,0.3437157097,198134300
AAPL,2024-06-13 00:00:00,0.005491204918,0.01916145616,0.3269641613,97862700
AAPL,2024-06-14 00:00:00,-0.008168420505,0.01939722393,0.3003041483,70122700
AAPL,2024-06-17 00:00:00,0.01967144985,0.0195870008,0.3472068019,93728300
AAPL,2024-06-18 00:00:00,-0.0109845019,0.01998758568,0.2973548901,79943300
AAPL,2024-06-20 00:00:00,-0.02151283588,0.02090496686,0.216451085,86172500
AAPL,2024-06-21 00:00:00,-0.01044448058,0.0210030967,0.2085216414,246421400
AAPL,2024-06-24 00:00:00,0.003132702444,0.02013989012,0.2775159971,80727000
AAPL,2024-06-25 00:00:00,0.004468196036,0.01997316793,0.2494918466,56713900
AAPL,2024-06-26 00:00:00,0.019993238,0.02021038406,0.2958960721,66213200
AAPL,2024-06-27 00:00:00,0.003985931533,0.02018995344,0.3021561242,49772700
AAPL,2024-06-28 00:00:00,-0.01625420526,0.02080098246,0.2415774768,82542700
AAPL,2024-07-01 00:00:00,0.02910462381,0.02148653869,0.2899187953,60402900
AAPL,2024-07-02 00:00:00,0.01623997888,0.02159477772,0.3046297989,58046200
AAPL,2024-07-03 00:00:00,0.005811043534,0.02156481129,0.3147025279,37369800
AAPL,2024-07-05 00:00:00,0.02162033703,0.02181891039,0.3426603072,60412400
AAPL,2024-07-08 00:00:00,0.006538877094,0.02155097008,0.3785558575,59085900
AAPL,2024-07-09 00:00:00,0.003774831322,0.02154801052,0.3586124746,48076100
AAPL,2024-07-10 00:00:00,0.01880357948,0.02071156943,0.4647137586,62627700
AAPL,2024-07-11 00:00:00,-0.02322080362,0.01589051218,0.3040465409,64710600
AAPL,2024-07-12 00:00:00,0.01305086608,0.01502497446,0.2698893515,53046500
AAPL,2024-07-15 00:00:00,0.0167433255,0.01528991048,0.3020087429,62631300
AAPL,2024-07-16 00:00:00,0.001791814101,0.01501120037,0.3407920918,43234300
AAPL,2024-07-17 00:00:00,-0.02529597985,0.01604809117,0.1786708996,57345900
AAPL,2024-07-18 00:00:00,-0.02053481573,0.01661405567,0.1438427343,66034600
AAPL,2024-07-19 00:00:00,0.0005798814927,0.0156475069,0.2233229285,49151500
AAPL,2024-07-22 00:00:00,-0.001560288354,0.01535433279,0.2565176051,48201800
AAPL,2024-07-23 00:00:00,0.004688385058,0.01535397548,0.2615896327,39960300
AAPL,2024-07-24 00:00:00,-0.02875437143,0.0170103402,0.1384635702,61777600
AAPL,2024-07-25 00:00:00,-0.004804521593,0.01655469747,0.06737812367,51391200
AAPL,2024-07-26 00:00:00,0.002161036842,0.01654306842,0.06190990045,41601300
AAPL,2024-07-29 00:00:00,0.001284596225,0.0160360349,0.1185529843,36311800
AAPL,2024-07-30 00:00:00,0.002566036613,0.01470970061,0.03903481445,41643800
AAPL,2024-07-31 00:00:00,0.01499078527,0.01464217736,0.03494908856,50036300
AAPL,2024-08-01 00:00:00,-0.01675076935,0.01507513328,-0.04088586676,62501000
AAPL,2024-08-02 00:00:00,0.006869410388,0.01426925255,-0.09488277103,105568600
AAPL,2024-08-05 00:00:00,-0.04816698328,0.01754415692,-0.2330804074,119548600
AAPL,2024-08-06 00:00:00,-0.009748200626,0.01748561679,-0.2725297538,69660500
AAPL,2024-08-07 00:00:00,0.01249828876,0.01709068697,-0.2972739121,63516400
AAPL,2024-08-08 00:00:00,0.01663326694,0.0171874326,-0.1796610302,47161100
AAPL,2024-08-09 00:00:00,0.01373592892,0.01722193666,-0.1773121551,42201600
AAPL,2024-08-12 00:00:00,0.007129902529,0.01676850178,-0.210771952,38028100
AAPL,2024-08-13 00:00:00,0.01719307468,0.01736885891,-0.1591507444,44155300
AAPL,2024-08-14 00:00:00,0.002033684269,0.01655908822,-0.08441187095,41960600
AAPL,2024-08-15 00:00:00,0.01353056253,0.01623587916,0.01881544525,46414000
AAPL,2024-08-16 00:00:00,0.005918512726,0.01628444108,0.0351511516,44340200
AAPL,2024-08-19 00:00:00,-0.0007078937185,0.01627968033,0.03777940208,40687800
AAPL,2024-08-20 00:00:00,0.002744760556,0.01625987395,0.03184867027,30299000
AAPL,2024-08-21 00:00:00,-0.0004856210792,0.01473891038,0.1310336267,34765500
AAPL,2024-08-22 00:00:00,-0.008259772005,0.01484191039,0.1184840977,43695300
AAPL,2024-08-23 00:00:00,0.0102881781,0.01496426292,0.1446705016,38677300
AAPL,2024-08-26 00:00:00,0.001498833151,0.01496367629,0.1453920299,30602200
AAPL,2024-08-27 00:00:00,0.003741576002,0.01496759887,0.1492808739,35934600
AAPL,2024-08-28 00:00:00,-0.006753510546,0.01478079607,0.07761161462,38052200
AAPL,2024-08-29 00:00:00,0.01457018908,0.01443999989,0.1878953871,51906300
AAPL,2024-08-30 00:00:00,-0.003437938685,0.01446776614,0.151913011,52990800
AAPL,2024-09-03 00:00:00,-0.02720519679,0.01096156473,0.2961193333,50190600
AAPL,2024-09-04 00:00:00,-0.008618768738,0.0108937983,0.3031452155,43840200
AAPL,2024-09-05 00:00:00,0.006927787115,0.01071607145,0.2821815595,36615400
AAPL,2024-09-06 00:00:00,-0.007015043642,0.01043640364,0.1764460524,48423000
AAPL,2024-09-09 00:00:00,0.0004076211442,0.01005549671,0.1168561701,67180000
AAPL,2024-09-10 00:00:00,-0.003621476606,0.01000766546,0.06369895955,51591000
AAPL,2024-09-11 00:00:00,0.01158520021,0.009589211092,0.03723811588,44587100
AAPL,2024-09-12 00:00:00,0.0004940179054,0.009581219712,0.02923436098,37498200
AAPL,2024-09-13 00:00:00,-0.001212090508,0.009061138133,-0.05043867666,36766600
AAPL,2024-09-16 00:00:00,-0.02777520996,0.01078217877,-0.198634988,59357400
AAPL,2024-09-17 00:00:00,0.002172616744,0.01082150629,-0.1846039151,45519300
AAPL,2024-09-18 00:00:00,0.01798982361,0.01167630148,-0.1058074149,59894900
AAPL,2024-09-19 00:00:00,0.03706555258,0.0144846262,0.0443310997,66781300
AAPL,2024-09-20 00:00:00,-0.002927446591,0.01436069191,0.06327937988,318679900
AAPL,2024-09-23 00:00:00,-0.007581049574,0.01430218426,0.001067969405,54146000
AAPL,2024-09-24 00:00:00,0.003974045035,0.01432638641,0.009704812187,43556100
AAPL,2024-09-25 00:00:00,-0.004398112293,0.01433427303,-0.01869292742,42308700
AAPL,2024-09-26 00:00:00,0.005080185816,0.01429665863,0.02264412274,36636700
AAPL,2024-09-27 00:00:00,0.001186650953,0.01390252104,-0.02484740806,34026000
AAPL,2024-09-30 00:00:00,0.02287196251,0.01480966169,0.06550139139,54541900
AAPL,2024-10-01 00:00:00,-0.02914161748,0.01500855198,0.05818232253,63285000
AAPL,2024-10-02 00:00:00,0.002519749746,0.0148435448,0.09634884089,32880600
AAPL,2024-10-03 00:00:00,-0.004894597736,0.01484849062,0.05650669251,34044200
AAPL,2024-10-04 00:00:00,0.005007376145,0.0147568669,0.09759253731,37245100
AAPL,2024-10-07 00:00:00,-0.02253082815,0.01570244837,0.01867464305,39505400
AAPL,2024-10-08 00:00:00,0.01840402942,0.01617859283,0.08619494501,31855700
AAPL,2024-10-09 00:00:00,0.01669840018,0.01638716133,0.1006991318,33591100
AAPL,2024-10-10 00:00:00,-0.002178333546,0.01640796624,0.09242799037,28183500
AAPL,2024-10-11 00:00:00,-0.00650533427,0.01649674617,0.07588727769,31759200
AAPL,2024-10-14 00:00:00,0.01647987415,0.01532473597,0.2260820265,39882100
AAPL,2024-10-15 00:00:00,0.01102465635,0.01541303204,0.2535029664,64751400
AAPL,2024-10-16 00:00:00,-0.008851853833,0.01529038503,0.1677633013,34082200
AAPL,2024-10-17 00:00:00,0.001596336798,0.01295717697,0.06110163378,32993800
AAPL,2024-10-18 00:00:00,0.01227658332,0.01317172508,0.1178210271,46431500
AAPL,2024-10-21 00:00:00,0.006297854142,0.0130300754,0.1723590458,36254500
AAPL,2024-10-22 00:00:00,-0.002621780417,0.01306744926,0.1466284699,38846600
AAPL,2024-10-23 00:00:00,-0.02162302209,0.01403715205,0.07514448779,52287000
AAPL,2024-10-24 00:00:00,-0.0008233334721,0.01401009479,0.05422080633,31109500
AAPL,2024-10-25 00:00:00,0.003643122193,0.01402479532,0.06292157414,38802300
AAPL,2024-10-28 00:00:00,0.008599439837,0.01318498182,0.01280517994,36087100
AAPL,2024-10-29 00:00:00,0.001156821443,0.01123669933,0.1498445372,35417200
AAPL,2024-10-30 00:00:00,-0.01527790894,0.01185474867,0.06696684159,47070900
AAPL,2024-10-31 00:00:00,-0.01820948595,0.01254480591,0.01021384202,64370100
AAPL,2024-11-01 00:00:00,-0.0132796082,0.01283357169,-0.06126264537,65276700
AAPL,2024-11-04 00:00:00,-0.004037581186,0.01180979519,0.01172279406,44944500
AAPL,2024-11-05 00:00:00,0.006486222503,0.01112019254,-0.04113656733,28111300
AAPL,2024-11-06 00:00:00,-0.003266935216,0.01036988143,-0.1403789743,54561100
AAPL,2024-11-07 00:00:00,0.02137210587,0.01155310477,-0.02407935822,42137700
AAPL,2024-11-08 00:00:00,-0.001188204141,0.01146309315,-0.001076048295,38328800
AAPL,2024-11-11 00:00:00,-0.01202856563,0.01107013021,-0.1298771382,42005600
AAPL,2024-11-12 00:00:00,0,0.01068468191,-0.1861533796,40398300
AAPL,2024-11-13 00:00:00,0.003969140128,0.01063575805,-0.1267366129,48566200
AAPL,2024-11-14 00:00:00,0.01377046929,0.01114912008,-0.0663041855,44923900
AAPL,2024-11-15 00:00:00,-0.01410924887,0.01108885149,-0.1856391474,47923700
AAPL,2024-11-18 00:00:00,0.01342226655,0.011478992,-0.1482973692,44686000
AAPL,2024-11-19 00:00:00,0.001140207543,0.01149394509,-0.1317393554,36211800
AAPL,2024-11-20 00:00:00,0.003154014952,0.0105052302,-0.02621104532,35169600
AAPL,2024-11-21 00:00:00,-0.002096021142,0.01051257626,-0.03224589673,42108300
AAPL,2024-11-22 00:00:00,0.005907550208,0.01056975971,-0.02135961969,38168300
AAPL,2024-11-25 00:00:00,0.01305085022,0.01080952337,-0.0002956216097,90152800
AAPL,2024-11-26 00:00:00,0.009404374937,0.01101153881,0.03715939736,45986200
AAPL,2024-11-27 00:00:00,-0.0005530293041,0.01038172907,0.1103309593,33498400
AAPL,2024-11-29 00:00:00,0.01021583133,0.009500928948,0.2701516879,28481400
AAPL,2024-12-02 00:00:00,0.009522560858,0.008844764443,0.4190954399,48137100
AAPL,2024-12-03 00:00:00,0.01277182446,0.008868746753,0.5127297975,38861000
AAPL,2024-12-04 00:00:00,0.001483615358,0.008881719419,0.4838185228,44383900
AAPL,2024-12-05 00:00:00,0.000123456697,0.008761289003,0.5098176722,40033900
AAPL,2024-12-06 00:00:00,-0.0008229220981,0.007867314558,0.4266905234,36870600
AAPL,2024-12-09 00:00:00,0.01610117905,0.008280638073,0.5097889425,44649200
AAPL,2024-12-10 00:00:00,0.004133719732,0.007347381998,0.6845284478,36914800
AAPL,2024-12-11 00:00:00,-0.005166084557,0.00761928299,0.6261990496,45205800
AAPL,2024-12-12 00:00:00,0.00596378571,0.007621286227,0.6391204714,32777500
AAPL,2024-12-13 00:00:00,0.0006855399613,0.007374746141,0.5717720311,33155300
AAPL,2024-12-16 00:00:00,0.01172770449,0.006158218625,0.8944991374,51694800
AAPL,2024-12-17 00:00:00,0.00971955365,0.005960260507,0.893146465,51356400
AAPL,2024-12-18 00:00:00,-0.02142177027,0.008420906449,0.4981989454,56774100
AAPL,2024-12-19 00:00:00,0.0070146901,0.008440008702,0.5199426475,60882300
AAPL,2024-12-20 00:00:00,0.0188158724,0.008878369323,0.6120397732,147495300
AAPL,2024-12-23 00:00:00,0.003064957017,0.008893128662,0.5950420474,40858800
AAPL,2024-12-24 00:00:00,0.01147806696,0.008827619102,0.5905495314,23234700
AAPL,2024-12-26 00:00:00,0.003175684614,0.008781725478,0.5581718331,27237100
AAPL,2024-12-27 00:00:00,-0.01324212735,0.009615364305,0.4437956557,42355300
AAPL,2024-12-30 00:00:00,-0.01326342716,0.01026241213,0.3014197777,35557500
MSFT,2024-01-02 00:00:00,-0.01374872953,0.009356217404,-0.04771576584,25258600
MSFT,2024-01-03 00:00:00,-0.000727925068,0.00876913516,0.02669626662,23083500
MSFT,2024-01-04 00:00:00,-0.007177566868,0.008654306414,-0.06731825423,20901500
MSFT,2024-01-05 00:00:00,-0.0005163598664,0.008367038367,-0.01304034053,20987000
MSFT,2024-01-08 00:00:00,0.0188714904,0.00930938602,0.05832619239,23134000
MSFT,2024-01-09 00:00:00,0.00293570538,0.009124094252,0.02714322916,20830000
MSFT,2024-01-10 00:00:00,0.01857414833,0.009780476108,0.1603025907,25514200
MSFT,2024-01-11 00:00:00,0.004859553996,0.009685812934,0.1441338835,27850800
MSFT,2024-01-12 00:00:00,0.009983520191,0.009865396046,0.1922439727,21645700
MSFT,2024-01-16 00:00:00,0.004633446895,0.008020975442,0.4058687122,27202300
MSFT,2024-01-17 00:00:00,-0.002049803265,0.007751993391,0.3221251414,22234100
MSFT,2024-01-18 00:00:00,0.01129743069,0.007980752968,0.351224171,23392100
MSFT,2024-01-19 00:00:00,0.01218679754,0.008243932553,0.4039975678,29272000
MSFT,2024-01-22 00:00:00,-0.00541801886,0.008141703445,0.4192319318,27016900
MSFT,2024-01-23 00:00:00,0.006027460269,0.008098677615,0.4100306554,20525900
MSFT,2024-01-24 00:00:00,0.009175272,0.00820182508,0.4438355306,24867000
MSFT,2024-01-25 00:00:00,0.005738282961,0.008173327196,0.4791801296,21021200
MSFT,2024-01-26 00:00:00,-0.002321648138,0.00820139915,0.4729859555,17803300
MSFT,2024-01-29 00:00:00,0.01433419319,0.008524665423,0.5201526057,24510200
MSFT,2024-01-30 00:00:00,-0.002758096839,0.008661803726,0.4843053252,33477600
MSFT,2024-01-31 00:00:00,-0.02694630892,0.01042417181,0.339123219,47871100
MSFT,2024-02-01 00:00:00,0.01559441428,0.01070793419,0.4063524852,30657700
MSFT,2024-02-02 00:00:00,0.0184258636,0.01078728385,0.522037546,28245000
MSFT,2024-02-05 00:00:00,-0.01354502225,0.01154486997,0.4313547131,25352300
MSFT,2024-02-06 00:00:00,-0.0003944627276,0.01112074019,0.361184269,18382600
MSFT,2024-02-07 00:00:00,0.02111026044,0.01175238885,0.4190947244,22340500
MSFT,2024-02-08 00:00:00,0.0001448667397,0.01134120609,0.3530400608,21225300
MSFT,2024-02-09 00:00:00,0.0155513903,0.01163192697,0.3901754125,22032800
MSFT,2024-02-12 00:00:00,-0.01257863478,0.01215822859,0.2805000852,21202900
MSFT,2024-02-13 00:00:00,-0.02152870178,0.0133670198,0.1572734051,27824900
MSFT,2024-02-14 00:00:00,0.009665308846,0.01343202114,0.2001212103,20401200
MSFT,2024-02-15 00:00:00,-0.007155182882,0.01344326645,0.1313223728,21825500
MSFT,2024-02-16 00:00:00,-0.00614920606,0.01331981491,0.06370970424,22281100
MSFT,2024-02-20 00:00:00,-0.003143017853,0.01327311415,0.07250382296,24307900
MSFT,2024-02-21 00:00:00,-0.001514434345,0.01322869839,0.04424144922,18631100
MSFT,2024-02-22 00:00:00,0.02354668626,0.01408261856,0.09258416647,27009900
MSFT,2024-02-23 00:00:00,-0.003182401697,0.01407604477,0.06093993605,16295900
MSFT,2024-02-26 00:00:00,-0.006823518003,0.01416527638,0.04466554396,16193500
MSFT,2024-02-27 00:00:00,-0.0001472864175,0.01379328181,-0.006624544241,14835800
MSFT,2024-02-28 00:00:00,0.0005889305952,0.01377952164,0.005513773853,13183100
MSFT,2024-02-29 00:00:00,0.0145199379,0.01256578623,0.1710429788,31947300
MSFT,2024-03-01 00:00:00,0.004496537922,0.01217992468,0.1309035754,17800300
MSFT,2024-03-04 00:00:00,-0.001395876019,0.0115272197,0.05233774708,17596000
MSFT,2024-03-05 00:00:00,-0.02957196442,0.01302262764,-0.01520725346,26919200
MSFT,2024-03-06 00:00:00,-0.001390782558,0.01302532393,-0.01902865465,22344100
MSFT,2024-03-07 00:00:00,0.01753346014,0.01273802556,-0.03349768796,18718500
MSFT,2024-03-08 00:00:00,-0.007137026413,0.01282460461,-0.06166186696,17971700
MSFT,2024-03-11 00:00:00,-0.004184884334,0.01224726868,-0.145142794,16120800
MSFT,2024-03-12 00:00:00,0.02659933246,0.01349806754,0.0134312239,22457000
MSFT,2024-03-13 00:00:00,-0.0004334017782,0.01249960421,0.09888797651,17115900
MSFT,2024-03-14 00:00:00,0.02437969745,0.01342094209,0.1469181511,34157300
MSFT,2024-03-15 00:00:00,-0.02069512831,0.01422309615,0.0910338166,45049800
MSFT,2024-03-18 00:00:00,0.002161223891,0.01411516058,0.1211678899,20106000
MSFT,2024-03-19 00:00:00,0.009800656998,0.01417752028,0.1662835193,19837900
MSFT,2024-03-20 00:00:00,0.00906485392,0.01422274023,0.2029462912,17860100
MSFT,2024-03-21 00:00:00,0.009735859552,0.01348287924,0.1628666255,21296200
MSFT,2024-03-22 00:00:00,-0.001467307083,0.01345229087,0.169611689,17636500
MSFT,2024-03-25 00:00:00,-0.01371460769,0.01378198767,0.14055384,18060500
MSFT,2024-03-26 00:00:00,-0.002861549716,0.01381691292,0.1303763102,16725600
MSFT,2024-03-27 00:00:00,-0.0005216621426,0.013824272,0.1262900852,16705000
MSFT,2024-03-28 00:00:00,-0.001684739792,0.01350742891,0.06926814944,21871200
MSFT,2024-04-01 00:00:00,0.009150984037,0.0136117032,0.08583473297,16316000
MSFT,2024-04-02 00:00:00,-0.00737211158,0.01373598685,0.06330416163,17912000
MSFT,2024-04-03 00:00:00,-0.002349050314,0.01176857738,0.1895463457,16502300
MSFT,2024-04-04 00:00:00,-0.006112593807,0.01189176941,0.1677294779,19370900
MSFT,2024-04-05 00:00:00,0.01828278367,0.01194436685,0.1701275987,16544300
MSFT,2024-04-08 00:00:00,-0.002185608644,0.01179469279,0.1932765337,14272400
